gamesPlayed,averageTDError,weightDelta
124000, 0.04424293, 0.20908198
125000, 0.043525923, 0.18705224
126000, 0.042758547, 0.26748112
127000, 0.04465727, 0.3350773
128000, 0.043825883, 0.29456273
129000, 0.04148623, 0.39239436
130000, 0.04481538, 0.54311883
131000, 0.041543406, 0.77935946
132000, 0.041295666, 0.310076
133000, 0.040436085, 0.32645074
134000, 0.04190706, 0.33982742
135000, 0.04161598, 0.5328598
136000, 0.042497605, 0.4146316
137000, 0.043125678, 0.40022177
138000, 0.042796917, 0.5567077
139000, 0.043885738, 1.6093132
140000, 0.041825954, 0.47607812
141000, 0.041639682, 0.4888718
142000, 0.04104075, 0.21838352
143000, 0.04138718, 0.8184329
144000, 0.041463874, 0.5814098
145000, 0.042677138, 0.5124101
146000, 0.042080324, 0.2674127
147000, 0.04263635, 0.72178113
148000, 0.04236653, 0.26554185
149000, 0.04258529, 0.7843926
150000, 0.04240003, 0.9387439
151000, 0.0409694, 0.24955043
152000, 0.04160628, 0.32732102
153000, 0.042190984, 0.18418545
154000, 0.042797796, 0.3890921
155000, 0.041892476, 0.174568
156000, 0.041477717, 0.3842873
157000, 0.041039098, 0.2441046
158000, 0.042517982, 0.22871734
159000, 0.03998739, 0.9338303
160000, 0.04073923, 0.31344205
161000, 0.041160367, 0.504359
162000, 0.041957453, 0.8660942
163000, 0.038109917, 0.41460878
164000, 0.039842937, 0.39656615
165000, 0.039565746, 0.60057163
166000, 0.040041838, 0.43386382
167000, 0.040154006, 0.5230965
168000, 0.03982573, 0.21899295
169000, 0.040008955, 0.21024002
170000, 0.039706565, 0.47155106
171000, 0.039223846, 0.15520208
172000, 0.038822684, 0.14597173
173000, 0.040924024, 0.64597845
174000, 0.04073251, 0.3776742
175000, 0.03985773, 0.6684342
176000, 0.039829094, 0.52162844
177000, 0.039352674, 0.30838114
178000, 0.0402795, 0.24395566
179000, 0.039987084, 1.0110874
180000, 0.040508747, 0.30335787
181000, 0.039043874, 0.36795035
182000, 0.040296137, 1.0824063
183000, 0.03861927, 0.9316837
184000, 0.040427208, 1.7326176
185000, 0.039650638, 1.5956867
186000, 0.03844018, 0.2943695
187000, 0.038993992, 0.38111702
188000, 0.039252415, 0.8729422
189000, 0.041234303, 0.3692902
190000, 0.0391151, 0.64555675
191000, 0.04064263, 0.42639434
192000, 0.03940927, 2.1291738
193000, 0.040737614, 0.5406267
194000, 0.041047465, 2.525858
195000, 0.039047964, 0.8347883
196000, 0.039576128, 0.65862095
197000, 0.03907428, 0.8638377
198000, 0.040167518, 0.2546897
199000, 0.040141895, 0.415446
200000, 0.040203337, 0.47970027
201000, 0.040124588, 0.40171674
202000, 0.03876647, 1.2565674
203000, 0.040455528, 0.44688046
204000, 0.038647305, 0.4175866
205000, 0.039389174, 0.21107534
206000, 0.03915175, 1.0517958
207000, 0.03603458, 0.3598514
208000, 0.037105992, 0.45693085
209000, 0.038469486, 0.31279486
210000, 0.03528495, 0.826999
211000, 0.036713656, 0.3333913
212000, 0.037209973, 1.479771
213000, 0.03723544, 0.4584877
214000, 0.03820785, 1.2031941
215000, 0.03783966, 0.3156556
216000, 0.03752351, 1.1611525
217000, 0.03713641, 0.5966231
218000, 0.0370373, 1.3496693
219000, 0.038372505, 0.83366907
