gamesPlayed,averageTDError,weightDelta
331000, 0.03526626, 0.26665428
332000, 0.03605542, 1.9375556
333000, 0.036514, 1.0322632
334000, 0.037239615, 1.33177
335000, 0.035890386, 0.45763907
336000, 0.03607906, 0.57909036
337000, 0.038098488, 0.7544845
338000, 0.037146464, 2.4613051
339000, 0.03574941, 1.0314751
340000, 0.036320813, 0.81058913
341000, 0.036863193, 0.4191283
342000, 0.036025584, 0.263594
343000, 0.036405005, 0.1665213
344000, 0.03800522, 2.065135
345000, 0.03847639, 0.21873417
346000, 0.03742592, 0.29053754
347000, 0.03834419, 3.151884
348000, 0.038319588, 3.3519533
349000, 0.038601443, 1.4726448
350000, 0.038036995, 0.45939603
351000, 0.039163094, 2.2399795
352000, 0.037548296, 0.24185587
353000, 0.037237655, 2.2809982
354000, 0.035477705, 2.2668436
355000, 0.037840266, 1.4842148
356000, 0.03659064, 3.8890836
357000, 0.036806274, 0.30163738
358000, 0.039941672, 1.2655996
359000, 0.039643284, 0.35151663
360000, 0.038313158, 4.3783355
361000, 0.037674006, 0.5873181
362000, 0.03873665, 1.4738771
363000, 0.037793107, 1.8573766
364000, 0.039335877, 1.4879359
365000, 0.03777828, 3.992337
366000, 0.036275666, 1.6084336
367000, 0.03650586, 2.894182
368000, 0.03855371, 2.2728205
369000, 0.03859991, 4.210919
370000, 0.03702692, 0.11226563
371000, 0.03725887, 1.4883077
372000, 0.03768438, 1.668972
373000, 0.038689733, 1.3419013
374000, 0.038915772, 0.89692026
375000, 0.03837465, 0.35856515
376000, 0.036912013, 0.114028946
377000, 0.03709828, 1.7637187
378000, 0.0372497, 2.9102738
379000, 0.036682203, 0.29004353
380000, 0.03721363, 0.79428625
381000, 0.036736097, 1.7233233
382000, 0.03952354, 2.7487967
383000, 0.038782228, 2.0231683
384000, 0.03862878, 1.8307568
385000, 0.037505034, 2.2750494
386000, 0.03673858, 0.551669
387000, 0.03681563, 2.6831481
388000, 0.03842008, 0.15148936
389000, 0.037741415, 0.64612436
390000, 0.03747041, 0.8498712
391000, 0.038119685, 1.2111384
392000, 0.03683246, 0.8751415
393000, 0.038151927, 1.0188936
394000, 0.037638538, 0.9388823
395000, 0.038149923, 0.28594592
396000, 0.037234094, 0.10840404
397000, 0.037488442, 0.7474115
398000, 0.037468653, 2.2102227
399000, 0.036290254, 2.0706077
400000, 0.038471967, 0.43533978
